index,source,translation,score
1010,Generate a code to replace all blank spaces in a given string with a specific character.,Menjana kod untuk menggantikan semua ruang kosong dalam rentetan yang diberikan dengan watak tertent...,-0.07877686619758606
1011,Write a quick sort program to sort an array of numbers,Tulis program semacam cepat untuk menyusun pelbagai nombor,-0.49572375416755676
1012,Construct an HTML page to display two forms side by side,Bina halaman HTML untuk memaparkan dua bentuk bersebelahan,0.1411682665348053
1013,Implement a Python class to sort a given array of integers using Insertion Sort.,Melaksanakan kelas python untuk menyusun pelbagai integer yang diberikan menggunakan jenis penyisipa...,-0.6666354537010193
1014,Create a JavaScript code to sum an array of integers.,Buat kod JavaScript untuk menyimpulkan pelbagai bilangan bulat.,0.24119976162910461
1015,Develop a program to convert a given Decimal number to Binary form?,Membangunkan program untuk menukar nombor perpuluhan yang diberikan kepada bentuk binari?,-0.1426478773355484
1016,Create a class called Greetings that has a method that prints out a greeting.,Buat kelas yang dipanggil Salam yang mempunyai kaedah yang mencetak ucapan.,-0.5918434262275696
1017,Write a code snippet to automate the process of filling out online forms.,Tulis coretan kod untuk mengautomasikan proses mengisi borang dalam talian.,0.3700229227542877
1018,Develop a program that sorts strings of words alphabetically.,Membangunkan program yang menyusun rentetan perkataan mengikut abjad.,0.19906553626060486
1019,Implement a method to generate a random alphanumeric string of given length.,Melaksanakan kaedah untuk menghasilkan rentetan alfanumerik rawak panjang yang diberikan.,-0.09508498013019562
1020,Generate pseudo code that prints out all combinations of a given string.,Menjana kod pseudo yang mencetak semua kombinasi rentetan yang diberikan.,-0.32520177960395813
1021,Build a basic JavaScript application to create a single-page ToDo list.,Bina aplikasi JavaScript asas untuk membuat senarai Todo satu halaman.,-0.17530584335327148
1022,Implement a function to reverse a linked list by traversing the list only once.,Melaksanakan fungsi untuk membalikkan senarai yang dipautkan dengan melintasi senarai sekali sahaja.,-0.3725353181362152
1023,Create a Swift function to calculate the total cost of an array of items given a discount percentage...,Buat fungsi pantas untuk mengira jumlah kos pelbagai item yang diberikan peratusan diskaun.,-0.0920623242855072
1024,Combine the elements of the given iterables into a single string.,Campurkan unsur -unsur ayat yang diberikan ke dalam satu rentetan.,0.017092548310756683
1025,Create a class inheritance structure from the given data.,Buat struktur warisan kelas dari data yang diberikan.,0.20107948780059814
1026,Write a Python code snippet to display a formatted date and time.,Tulis coretan kod python untuk memaparkan tarikh dan masa yang diformat.,-0.0006923601031303406
1027,Write a SQL query to retrieve all distinct cities from a database table that stores address informat...,Tulis pertanyaan SQL untuk mendapatkan semua bandar yang berbeza dari jadual pangkalan data yang men...,0.005555648356676102
1028,Generate a classifier to detect fraudulent credit card transactions.,Menjana pengelas untuk mengesan urus niaga kad kredit penipuan.,-0.2493072748184204
1029,Design a program that sorts a given list of dictionary elements by a given key.,Reka bentuk program yang menyusun senarai unsur -unsur kamus yang diberikan oleh kunci yang diberika...,-0.5881909728050232
1030,Create a Python class to implement a multiplication table,Buat kelas Python untuk melaksanakan jadual pendaraban,-0.3765600919723511
1031,Write a code to convert US English Spelling to UK English.,Tulis kod untuk menukar ejaan Bahasa Inggeris AS ke UK Bahasa Inggeris.,0.14252175390720367
1032,Suggest a solution to optimize a given database query.,Cadangkan penyelesaian untuk mengoptimumkan pertanyaan pangkalan data yang diberikan.,-0.09174829721450806
1033,Suggest how to make the following Python loop execute faster.,Cadangkan cara membuat gelung python berikut dilaksanakan dengan lebih cepat.,-0.4229189157485962
1034,Implement a depth-first search algorithm to traverse a binary tree.,Melaksanakan algoritma carian pertama untuk melintasi pokok binari.,-0.6372106671333313
1035,Design a sorting algorithm to sort an array of integers in descending order.,Reka bentuk algoritma penyortiran untuk menyusun pelbagai bilangan bulat dalam urutan menurun.,0.16724732518196106
1036,Develop a SQL query that works with a three columns table to remove duplicate rows from the table,Kembangkan pertanyaan SQL yang berfungsi dengan jadual tiga lajur untuk mengalih keluar baris pendua...,-0.6405225396156311
1037,Create a creative message to celebrate a successful project.,Buat mesej kreatif untuk meraikan projek yang berjaya.,0.5892046689987183
1038,Write a code that counts the frequency of words in a given sentence.,Tulis kod yang mengira kekerapan perkataan dalam ayat yang diberikan.,0.15979576110839844
1039,Generate a valid Python program that finds all the prime numbers in a given range,Menjana program python yang sah yang menemui semua nombor utama dalam julat yang diberikan,-0.03655882552266121
1040,Design an algorithm to sort an array of strings based on the length of its elements.,Reka bentuk algoritma untuk menyusun pelbagai rentetan berdasarkan panjang unsur -unsurnya.,0.08173899352550507
1041,Create an Angular component that displays a message on the page when a user clicks a button.,Buat komponen sudut yang memaparkan mesej pada halaman apabila pengguna mengklik butang.,0.07735545933246613
1042,Develop a GUI Tool to display prime numbers in a range.,Membangunkan alat GUI untuk memaparkan nombor perdana dalam julat.,-0.34467193484306335
1043,Create a program to generate random numbers within an upper and lower limit,Buat program untuk menjana nombor rawak dalam had atas dan bawah,-0.2662002444267273
1044,Create a program to parse a list of strings and extract the numbers from it.,Buat program untuk menghuraikan senarai rentetan dan ekstrak nombor daripadanya.,-0.34260597825050354
1045,Can you create a function that formats a list of strings to upper case?,Bolehkah anda membuat fungsi yang memformat senarai rentetan ke atas?,-0.5194182991981506
1046,Write a code to sort a list of strings according to their lengths,Tulis kod untuk menyusun senarai rentetan mengikut panjangnya,0.2656480669975281
1047,Generate a random 16-character string for authentication token.,Menjana rentetan 16 aksara rawak untuk token pengesahan.,0.12040930986404419
1048,Develop a PHP function to convert a given array of strings into an array of subsets.,Membangunkan fungsi PHP untuk menukar pelbagai rentetan ke dalam pelbagai subset.,-0.37040361762046814
1049,Create a loop to iterate over the items of a list.,Buat gelung untuk melangkah ke atas item senarai.,-0.6044220328330994
1050,Design an artificial neural network to detect if an email message is spam or not.,Reka bentuk rangkaian saraf tiruan untuk mengesan jika mesej e -mel spam atau tidak.,0.5146222114562988
1051,Generate a random 10-letter string using JavaScript.,Menjana rentetan 10 huruf rawak menggunakan JavaScript.,0.30866485834121704
1052,"Generate Scratch code to allow a character to move in different directions when the left arrow, righ...","Menjana kod gores untuk membolehkan watak bergerak ke arah yang berbeza apabila anak panah kiri, ana...",-0.4233677387237549
1053,Create an Angular component that takes a search query and returns a list of results from a web API,Buat komponen sudut yang mengambil pertanyaan carian dan mengembalikan senarai hasil dari API web,-0.3467594087123871
1054,Write a Python script to scrape job postings from Indeed.com,Tulis skrip python untuk mengikis penyiaran pekerjaan dari indeed.com,-0.8566242456436157
1055,Construct an AI agent that plays the Connect Four game,Bina ejen AI yang memainkan permainan Connect Four,0.06489761173725128
1056,We have a series of numbers and need to find out the mean of that series.,Kami mempunyai satu siri nombor dan perlu mengetahui min siri itu.,-0.5402650237083435
1057,"Optimize a given, inefficient query so that it would perform faster.",Mengoptimumkan pertanyaan yang diberikan dan tidak cekap supaya ia akan melakukan lebih cepat.,-0.7770748734474182
1058,"Create a code generator which takes an array of strings and returns an array of objects, each with a...","Buat penjana kod yang mengambil pelbagai rentetan dan mengembalikan pelbagai objek, masing -masing d...",-0.35636404156684875
1059,Generate a code that sorts an array of numbers using the insertion sort technique.,Menjana kod yang menyusun pelbagai nombor menggunakan teknik jenis penyisipan.,-0.1494605988264084
1060,Generate a code to compute the union of two sets,Menjana kod untuk mengira kesatuan dua set,-0.11344403028488159
1061,Find the position of an item in a rotated sorted array,Cari kedudukan item dalam pelbagai disusun yang diputar,-0.6254265904426575
1062,"Given an array of integers, create a program to find the maximum sum contiguous subarray.","Memandangkan pelbagai bilangan bulat, buat program untuk mencari subarray bersebelahan maksimum.",-0.7793726325035095
1063,Label the Dependency tree.,Labelkan pokok ketergantungan.,-0.27164241671562195
1064,Write a code to generate a strong password of length 8 characters.,Tulis kod untuk menghasilkan kata laluan panjang 8 aksara yang kuat.,0.4481099247932434
1065,Write a Python program to add numbers from different columns of a multi-dimensional array.,Tulis program Python untuk menambah nombor dari lajur yang berlainan pelbagai dimensi pelbagai.,-0.3476661145687103
1066,Create a Python dictionary of 5 key-value pairs with the keys being strings and the values being int...,Buat kamus python 5 pasangan nilai utama dengan kunci menjadi rentetan dan nilai-nilai yang menjadi ...,-0.49451902508735657
1067,Generate a Python code snippet to find the minimum value of a list of integers.,Menjana coretan kod python untuk mencari nilai minimum senarai bilangan bulat.,-0.11526571214199066
1068,Write a code snippet to sort an array of integers by their binary representations.,Tulis coretan kod untuk menyusun pelbagai bilangan bulat dengan perwakilan binari mereka.,-0.45442408323287964
1069,Write an algorithm in Python to find the missing number in a given sequence of numbers,Tulis algoritma di Python untuk mencari nombor yang hilang dalam urutan nombor yang diberikan,0.4976663887500763
1070,Generate a random 6-digits number in Python.,Menjana nombor 6 digit secara rawak dalam Python.,0.25692829489707947
1071,Suggest a code improvement for the following snippet of code to reduce its runtime.,Cadangkan peningkatan kod untuk coretan kod berikut untuk mengurangkan runtime.,-0.525505006313324
1072,Write a Swift code to print an array of integers of length 10,Tulis kod cepat untuk mencetak pelbagai bilangan bulat panjang 10,-0.12227809429168701
1073,Generate an HTML table to display the given values.,Menjana jadual HTML untuk memaparkan nilai yang diberikan.,0.21937985718250275
1074,Create a Kubernetes cluster and deploy a basic web application to it.,Buat kluster Kubernet dan gunakan aplikasi web asas kepadanya.,0.031959131360054016
1075,Generate a function to count the number of times a given word appears in a string.,Menjana fungsi untuk mengira bilangan kali perkataan yang diberikan muncul dalam rentetan.,-0.38554978370666504
1076,"Given a string, edit the string to make it an acceptable URL","Diberi rentetan, edit rentetan untuk menjadikannya url yang boleh diterima",-0.5465639233589172
1077,Design a network traffic classifier.,Reka bentuk pengelas trafik rangkaian.,-0.4492546319961548
1078,Generate a machine learning algorithm for the given task,Menjana algoritma pembelajaran mesin untuk tugas yang diberikan,0.43701332807540894
1079,Generate an HTML table to display the following data.,Menjana jadual HTML untuk memaparkan data berikut.,0.2919449210166931
1080,Write a JavaScript function to convert a text string to an array of individual words.,Tulis fungsi JavaScript untuk menukar rentetan teks ke pelbagai perkataan individu.,-0.0719723105430603
1081,Fix the broken code by filling in the blanks.,Betulkan kod yang rosak dengan mengisi kekosongan.,-0.19178327918052673
1082,Generate a code for sorting an array of integers.,Menjana kod untuk menyusun pelbagai bilangan bulat.,-0.13935604691505432
1083,Implement a function to reverse a linked list.,Melaksanakan fungsi untuk membalikkan senarai yang dipautkan.,-0.543061375617981
1084,Develop a classifier to separate cats from dogs.,Membangunkan pengelas untuk memisahkan kucing dari anjing.,-0.34918248653411865
1085,Construct a program that measures the length of a given string,Bina program yang mengukur panjang rentetan yang diberikan,-0.07774387300014496
1086,Develop a class in Java that computes the standard deviation of an array of numerical values.,Membangunkan kelas di Java yang mengira sisihan piawai pelbagai nilai berangka.,-0.7596805095672607
1087,Find a JavaScript implementation to calculate the factorial of a given numbers.,Cari pelaksanaan JavaScript untuk mengira faktorial nombor tertentu.,-0.27934974431991577
1088,Construct a Java program to print the numbers that are divisible by a given number,Bina program Java untuk mencetak nombor yang boleh dibahagikan dengan nombor tertentu,-0.1092505007982254
1089,Create a function that takes a string and a list of strings and checks if any of the strings in the ...,Buat fungsi yang mengambil rentetan dan senarai rentetan dan cek jika mana -mana rentetan dalam sena...,-0.47217532992362976
1090,Write a Regular Expression pattern to find email addresses in a string.,Tulis corak ekspresi biasa untuk mencari alamat e -mel dalam rentetan.,-0.1868610680103302
1091,Extract the zip codes from the following string.,Ekstrak kod zip dari rentetan berikut.,0.41920343041419983
1092,Design an algorithm for reversing the characters of a given string.,Reka bentuk algoritma untuk membalikkan watak -watak rentetan yang diberikan.,-0.26715999841690063
1093,Generate a JavaScript code that generates a random string of a given length.,Menjana kod JavaScript yang menghasilkan rentetan rawak panjang yang diberikan.,-0.2793346345424652
1094,Create a Python program to sort a list of strings by the descending length of the strings and alphab...,Buat program Python untuk menyusun senarai rentetan dengan panjang menurun rentetan dan abjad dalam ...,-0.28571924567222595
1095,Create a HTML page that lists the following items in a table,Buat halaman HTML yang menyenaraikan item berikut dalam jadual,0.036917850375175476
1096,Enhance a given Python program by making it concurrent.,Meningkatkan program python yang diberikan dengan menjadikannya serentak.,-0.3340453803539276
1097,Generate a web scraper script to extract contact information from a website.,Menjana skrip pengikis web untuk mengekstrak maklumat hubungan dari laman web.,0.1801779866218567
1098,Create a program to delete a record from a database table when the given condition is met.,Buat program untuk memadam rekod dari jadual pangkalan data apabila keadaan yang diberikan dipenuhi.,0.15233036875724792
1099,Can you remove the redundancy from the following code,Bolehkah anda mengeluarkan kelebihan dari kod berikut,-0.2776137888431549
1100,Generate code to randomly select a large number from 1 to 100.,Menjana kod secara rawak memilih sejumlah besar dari 1 hingga 100.,-0.19150212407112122
1101,Write code to convert the given SQL query into a MongoDB query.,Tulis kod untuk menukar pertanyaan SQL yang diberikan ke dalam pertanyaan MongoDB.,-0.03368879482150078
1102,What is the big-O time complexity for the median-of-three approach for finding the median of an arra...,Apakah kerumitan masa besar untuk pendekatan median-tiga untuk mencari median array?,-0.602759838104248
1103,Write a code to calculate the average of the numbers in a given list.,Tulis kod untuk mengira purata nombor dalam senarai tertentu.,0.3294932544231415
1104,"Given a string, convert all its lowercase letters to uppercase","Diberi rentetan, tukar semua huruf kecilnya ke huruf besar",-0.2060459554195404
1105,Design a SQL query to find all the records in a table that are present in another table.,Reka bentuk pertanyaan SQL untuk mencari semua rekod dalam jadual yang terdapat dalam jadual lain.,-0.3978506028652191
1106,Suggest a program that converts a given string to an integer.,Cadangkan program yang menukar rentetan yang diberikan kepada integer.,-0.6663070321083069
1107,Create an algorithm for sorting a given array of integers.,Buat algoritma untuk menyusun pelbagai bilangan bulat.,-0.011132720857858658
1108,Create a database table in MySQL using the command line interface.,Buat jadual pangkalan data di MySQL menggunakan antara muka baris arahan.,0.08770294487476349
1109,Write a SQL query to return all CustomerNames and OrderIDs from the Orders table,Tulis pertanyaan SQL untuk mengembalikan semua nama khusus dan pesanan dari jadual pesanan,-0.25617143511772156
1110,Generate a code to check for prime numbers,Menjana kod untuk memeriksa nombor perdana,0.032471224665641785
1111,"Given a string, write a program to find the shortest substring of a given string which contains all ...","Memandangkan rentetan, tulis program untuk mencari substring terpendek rentetan yang diberikan yang ...",-0.4029606282711029
1112,Write a SQL query to find the most popular product in a given time range by calculating the average ...,Tulis pertanyaan SQL untuk mencari produk yang paling popular dalam julat masa tertentu dengan mengi...,0.09425944089889526
1113,Generate a program to apply rotation to a given 2D array.,Menjana program untuk memohon putaran ke array 2D yang diberikan.,-0.39896535873413086
1114,Generate a program that can implement Binary Search.,Menjana program yang boleh melaksanakan carian binari.,0.10580886900424957
1115,Can you construct a binary search tree from a given list of integers?,Bolehkah anda membina pokok carian binari dari senarai bilangan bulat?,-0.29220449924468994
1116,Generate a code snippet to satisfy the following specifications.,Menjana coretan kod untuk memenuhi spesifikasi berikut.,-0.1103619933128357
1117,Develop a JavaScript code to flatten a given array of arrays.,Membangunkan kod JavaScript untuk meratakan pelbagai tatasusunan yang diberikan.,-0.3226427137851715
1118,Compose a function to flatten a two dimensional list,Tulis fungsi untuk meratakan senarai dua dimensi,-0.2806605398654938
1119,Implement a neural network to estimate the probability of a passenger surviving the Titanic shipwrec...,Melaksanakan rangkaian saraf untuk menganggarkan kebarangkalian penumpang yang masih hidup dalam kap...,-0.31356722116470337
1120,Create a Python script to print all entries of a data set in a table format?,Buat skrip python untuk mencetak semua penyertaan set data dalam format jadual?,-0.1984603852033615
1121,Can you find the sum of the all the numbers in a given string?,Bolehkah anda mencari jumlah semua nombor dalam rentetan yang diberikan?,0.34708842635154724
1122,Generate a Ruby program that takes an array of integers and finds the index of the first occurrence ...,Menjana program Ruby yang mengambil pelbagai bilangan bulat dan mendapati indeks kejadian pertama no...,-0.45533469319343567
1123,Generate a SQL query to select the records from a table where a certain column's value is greater th...,Menjana pertanyaan SQL untuk memilih rekod dari jadual di mana nilai lajur tertentu lebih besar dari...,-0.34799399971961975
1124,Create a regular expression to match a string that contains an odd number of a's.,Buat ungkapan biasa untuk memadankan rentetan yang mengandungi nombor ganjil a.,-0.5468905568122864
1125,Compose an R program to calculate the mean of an array of numbers.,Tuliskan program R untuk mengira min pelbagai nombor.,-0.7838666439056396
1126,Generate a SQL query to group all order numbers with similar orders in the table Orders,Menjana pertanyaan SQL untuk kumpulan semua nombor pesanan dengan pesanan yang serupa dalam pesanan ...,-0.46850958466529846
1127,Write abstract methods in Python to implement a stack,Tulis kaedah abstrak di Python untuk melaksanakan timbunan,0.10621607303619385
1128,Create an R script that computes the mean of an array of numbers.,Buat skrip R yang mengira min pelbagai nombor.,-0.8915422558784485
1129,Write a Python code for converting a given sentence into pig latin.,Tulis kod python untuk menukar ayat yang diberikan ke dalam babi Latin.,-0.3503340482711792
1130,Develop a solution to reverse the case of characters in a given string.,Membangunkan penyelesaian untuk membalikkan kes aksara dalam rentetan yang diberikan.,-0.40153825283050537
1131,Write a SQL query which returns the column names and data types for each column of a given table,Tulis pertanyaan SQL yang mengembalikan nama lajur dan jenis data untuk setiap lajur jadual yang dib...,-0.08353032171726227
1132,Construct a loop to iterate over a given list of numbers and print its corresponding square values.,Bina gelung untuk melangkah ke atas senarai nombor yang diberikan dan cetak nilai persegi yang sepad...,-0.36069226264953613
1133,Produce a simple Python code for calculating the average of a given array of numbers.,Menghasilkan kod python yang mudah untuk mengira purata pelbagai nombor yang diberikan.,0.2522994577884674
1134,Create a SQL query to find the top 5 records sorted by a price field using a GROUP BY clause,Buat pertanyaan SQL untuk mencari rekod 5 teratas yang disusun mengikut medan harga menggunakan Kump...,-0.39382117986679077
1135,Design a table to store five different types of cars in a database.,Reka bentuk jadual untuk menyimpan lima jenis kereta dalam pangkalan data.,0.031693607568740845
1136,Modify a Python script to log a message in the event of an error.,Ubah suai skrip python untuk log mesej sekiranya berlaku ralat.,0.10475029051303864
1137,Create a Python function that takes an array of numbers and returns true if the array is sorted in i...,Buat fungsi python yang mengambil pelbagai nombor dan pulangan benar jika array disusun dalam urutan...,-0.5572502017021179
1138,Design a data structure that can efficiently retrieve a user's most recent location given they are r...,Reka bentuk struktur data yang dapat memperoleh lokasi paling terkini pengguna yang diwakili oleh ID...,0.032891158014535904
1139,Write an algorithm to convert a given IPv4 address into its dotted decimal notation.,Tulis algoritma untuk menukar alamat IPv4 yang diberikan ke dalam notasi perpuluhannya.,0.014733217656612396
1140,Construct a function to normalize a given array of data points.,Membina fungsi untuk menormalkan pelbagai titik data yang diberikan.,-0.19505435228347778
1141,Can you develop a basic web server in Python that serves a webpage when queried?,Bolehkah anda membangunkan pelayan web asas di Python yang melayani laman web apabila ditanya?,-0.10620974004268646
1142,Can you design a database schema for a basic personal address book?,Bolehkah anda merancang skema pangkalan data untuk buku alamat peribadi asas?,0.14782309532165527
1143,Develop a C program to calculate the size of a given tree,Membangunkan program C untuk mengira saiz pokok yang diberikan,0.055494274944067
1144,Generate a unique 8 character string.,Menjana rentetan watak 8 yang unik.,-0.3607439696788788
1145,You are given an array of numbers. Compute the result of encrypting the array using the following al...,Anda diberi pelbagai nombor. Kirakan hasil penyulitan array menggunakan algoritma berikut.,0.055354293435811996
1146,Create an API endpoint to update an user's profile information in a database.,Buat titik akhir API untuk mengemas kini maklumat profil pengguna dalam pangkalan data.,-0.05544215068221092
1147,Write a python script to segregate a list of numbers into lists odd and even numbers.,Tulis skrip Python untuk memisahkan senarai nombor ke dalam senarai ganjil dan nombor juga.,-0.5871286988258362
1148,Sort a given list of strings into alphabetical order.,Susun senarai rentetan yang diberikan ke dalam susunan abjad.,0.26094451546669006
1149,Generate a function to filter strings in a list according to a certain criterion.,Menjana fungsi untuk menapis rentetan dalam senarai mengikut kriteria tertentu.,0.24177786707878113
1150,Rewrite the code to now use a queue instead of a stack,Tulis semula kod sekarang menggunakan barisan dan bukannya timbunan,-0.1608736217021942
1151,Convert the following regular expression to a finite automata.,Tukar ungkapan biasa berikut ke automata terhingga.,-0.4530903995037079
1152,Analyze and print the type of a given sentence using StanfordNLP library,Menganalisis dan mencetak jenis ayat yang diberikan menggunakan Perpustakaan Stanfordnlp,-0.18796406686306
1153,Generate a for loop for printing the following string 5 times.,Menjana gelung untuk mencetak rentetan berikut 5 kali.,-0.6800507307052612
1154,Generate a PHP script that will fetch records from a MySQL database table and display them in a HTML...,Menjana skrip PHP yang akan mengambil rekod dari jadual pangkalan data MySQL dan memaparkannya dalam...,0.12971188127994537
1155,Create a program to sort a list of numbers in ascending order,Buat program untuk menyusun senarai nombor dalam urutan menaik,0.1257830411195755
1156,Create a SQL table for saving user profile information.,Buat jadual SQL untuk menyimpan maklumat profil pengguna.,0.3951069116592407
1157,Create an AI assistant that can generate code snippets for a given context.,Buat pembantu AI yang boleh menjana coretan kod untuk konteks tertentu.,0.12873585522174835
1158,Find the length of the longest common subsequence of two given lists.,Cari panjang berikutnya yang paling lama dari dua senarai yang diberikan.,-0.6191422939300537
1159,Code a function for infinite looping.,Kod fungsi untuk gelung tak terhingga.,-0.7915393710136414
1160,"Given a string, write Java code to find the longest consecutive sequence of characters in it.","Memandangkan rentetan, tulis kod Java untuk mencari urutan watak yang paling lama berturut -turut di...",-0.4894629418849945
1161,Create a function to calculate the sum of a sequence of integers.,Buat fungsi untuk mengira jumlah urutan integer.,-0.22219717502593994
1162,Create a JavaScript function that randomly shuffles an array of integers in place,Buat fungsi JavaScript yang secara rawak mengosongkan pelbagai bilangan bulat di tempatnya,-0.02770719677209854
1163,Develop a program that takes in a list of strings and prints out the longest string in the list.,Membangunkan program yang mengambil dalam senarai rentetan dan mencetak rentetan terpanjang dalam se...,-0.6065927147865295
1164,Construct an SQL query to select,Bina pertanyaan SQL untuk memilih,-0.07369652390480042
1165,Create a program that counts the characters in a string,Buat program yang mengira watak dalam rentetan,-0.29328152537345886
1166,Create a program to sort an array of strings alphabetically.,Buat program untuk menyusun pelbagai rentetan mengikut abjad.,-0.13472718000411987
1167,Develop a recursive program to generate the powers of 2 for a given range.,Membangunkan program rekursif untuk menjana kuasa 2 untuk julat tertentu.,-0.4445761740207672
1168,Write a function that takes in a string and does the following:,Tulis fungsi yang mengambil rentetan dan adakah yang berikut:,-0.8311678171157837
1169,Create a JavaScript function which takes an array of characters and returns the string that can be f...,Buat fungsi JavaScript yang mengambil pelbagai aksara dan mengembalikan rentetan yang boleh dibentuk...,-0.21554270386695862
1170,Generate a Go function to check if a given string starts with another string.,Menjana fungsi Go untuk memeriksa sama ada rentetan yang diberikan bermula dengan rentetan lain.,-0.5829941630363464
1171,Write a function to traverse a Binary Search Tree and print out the sum of the nodes.,Tulis fungsi untuk melintasi pokok carian binari dan cetak jumlah nod.,-0.7302584052085876
1172,Write an API endpoint that sends a randomly selected quote of the day.,Tulis titik akhir API yang menghantar petikan yang dipilih secara rawak pada hari itu.,-0.34157446026802063
1173,Construct a regular expression to extract the zip code from the following string.,Bina ungkapan biasa untuk mengekstrak kod zip dari rentetan berikut.,-0.3044053614139557
1174,Alter the code below to use list comprehension,Ubah kod di bawah untuk menggunakan pemahaman senarai,-0.19259914755821228
1175,You need to calculate the product of a given list of integers.,Anda perlu mengira produk senarai bilangan bulat yang diberikan.,-0.2312619984149933
1176,Develop a java program to generate all the possible permutations of a given array of numbers.,Membangunkan program Java untuk menjana semua permutasi yang mungkin bagi pelbagai nombor yang diber...,0.05920412763953209
1177,Edit the following program to include a loop that terminates after 10 iteration,Edit program berikut untuk memasukkan gelung yang ditamatkan selepas 10 lelaran,-0.4251900613307953
1178,Determine the probability of the following event. Two fair dice are tossed. Find the probability of ...,Tentukan kebarangkalian peristiwa berikut. Dua dadu adil dilemparkan. Cari kebarangkalian mendapatka...,-0.3658514618873596
1179,Create a MySQL query for calculating the total products count in a given table.,Buat pertanyaan MySQL untuk mengira jumlah produk dalam jadual tertentu.,-0.28581392765045166
1180,Create an autonomous agent to solve a maze.,Buat ejen autonomi untuk menyelesaikan labirin.,0.07936541736125946
1181,Create a function which computes the average of a given series of numbers.,Buat fungsi yang mengira purata siri nombor yang diberikan.,-0.502951443195343
1182,Generate a program to implement a priority queue using heaps.,Menjana program untuk melaksanakan giliran keutamaan menggunakan timbunan.,-0.7041476964950562
1183,Implement a search algorithm for a given Binary Search Tree.,Melaksanakan algoritma carian untuk pokok carian binari yang diberikan.,-0.3907320499420166
1184,Generate a random string of length 10 with upper and lowercase characters and digits.,Menjana rentetan panjang rawak 10 dengan aksara atas dan huruf kecil dan digit.,-0.3718993663787842
1185,Create a for loop in Javascript that iterates over an array of numbers and prints out the sum of all...,Buat A untuk Loop di JavaScript yang melelehkan pelbagai nombor dan mencetak jumlah semua nombor.,-0.5157315135002136
1186,Design a function that compresses a string by replacing consecutive characters by a single character...,Reka bentuk fungsi yang memampatkan rentetan dengan menggantikan aksara berturut -turut oleh watak t...,-0.46506592631340027
1187,Generate a JavaScript expression to convert a number to a string.,Menjana ungkapan JavaScript untuk menukar nombor ke rentetan.,-0.5132569670677185
1188,Generate a Python decorator to remember the result of expensive computations.,Menjana penghias python untuk mengingati hasil perhitungan mahal.,-0.35183030366897583
1189,Implement a first-in-first-out (FIFO) queue data structure.,Melaksanakan struktur data giliran pertama (FIFO).,-0.7447052597999573
1190,Create a SQL query to calculate the total number of employees in a given department,Buat pertanyaan SQL untuk mengira jumlah pekerja di jabatan yang diberikan,0.2856753170490265
1191,Create a custom React hook for keeping track of the number of times a component has been rendered,Buat cangkuk React Custom untuk menjejaki bilangan kali komponen telah diberikan,-0.7548301219940186
1192,Generate a code to find the number of pairs in an array having a given sum.,Menjana kod untuk mencari bilangan pasangan dalam pelbagai yang mempunyai jumlah yang diberikan.,-0.4373462498188019
1193,Can you design a class schedule stored as a dictionary?,Bolehkah anda merancang jadual kelas yang disimpan sebagai kamus?,0.23350371420383453
1194,Write code to normalize a given text string by removing punctuation and converting to lowercase.,Tulis kod untuk menormalkan rentetan teks yang diberikan dengan mengeluarkan tanda baca dan menukar ...,0.11288931965827942
1195,Design an algorithm using C++ to generate an array of random integers that are in non-decreasing ord...,Reka bentuk algoritma menggunakan C ++ untuk menghasilkan pelbagai bilangan bulat rawak yang tidak d...,-0.23706182837486267
1196,Convert the following code snippet to Java.,Tukar coretan kod berikut ke Java.,-0.4295195937156677
1197,Write a regular expression to match any email address.,Tulis ungkapan biasa untuk memadankan mana -mana alamat e -mel.,-0.3794094920158386
1198,Generate a function in Java that takes two strings and returns true if one is a rotation of the othe...,Menjana fungsi di java yang mengambil dua rentetan dan mengembalikan benar jika seseorang adalah put...,-0.8893625140190125
1199,Design and implement a program to convert a list of characters into a string,Merancang dan melaksanakan program untuk menukar senarai aksara menjadi rentetan,-0.4214264452457428
1200,Execute the function to print the output,Laksanakan fungsi untuk mencetak output,-0.4226992428302765
1201,Create a decision tree in a programming language of your choice.,Buat pokok keputusan dalam bahasa pengaturcaraan pilihan anda.,-0.04389967396855354
1202,Develop a program to convert a given string with upper and lower case to a fully capitalized string.,Membangunkan program untuk menukar rentetan yang diberikan dengan kes atas dan bawah ke rentetan yan...,-0.7697166800498962
1203,Output a random string of characters to the console.,Output rentetan aksara rawak ke konsol.,-0.638975203037262
1204,Create a for loop for printing all the odd numbers in the given list,Buat gelung untuk mencetak semua nombor ganjil dalam senarai yang diberikan,-0.4275877773761749
1205,Write code to calculate the Gini coefficient with a given list of numbers.,Tulis kod untuk mengira pekali Gini dengan senarai nombor yang diberikan.,-0.33095023036003113
1206,Generate a random string that contains lowercase letters and digits.,Menjana rentetan rawak yang mengandungi huruf kecil dan digit.,0.18002553284168243
1207,Write a function to calculate a number raised to a certain power.,Tulis fungsi untuk mengira nombor yang dibangkitkan kepada kuasa tertentu.,-0.5012548565864563
1208,Derive the Big-O notation of an algorithm to find the maximum value in an array.,Dapatkan notasi besar algoritma untuk mencari nilai maksimum dalam array.,-0.175460547208786
